LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	4	J55404	6/18/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	5	J55405	6/18/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LO	38.00	38.00	38.00	0.00	6	J55406	6/18/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	1	J55401	6/18/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	2	J55402	6/18/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	3	J55403	6/18/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	4	J55404	6/18/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	5	J55405	6/18/2019	38.00				
1	15TSY32MR	Tensão superficial CORONA LM	38.00	38.00	38.00	0.00	6	J55406	6/18/2019	38.00				
1	15TSY32MR	Tensão superf. COR prod final	38.00	38.00	38.00	0.00	1	J55402	6/18/2019	38.00	38.00	38.00		
1	17TSY32MR	Tratamento Superficial CORONA	42.00	44.00	43.60	0.89	1	J55269	6/5/2019	44.00	44.00	44.00	44.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	44.00	41.60	1.67	2	J55270	6/5/2019	40.00	44.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	3	J55272	6/5/2019	40.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	4	J55273	6/5/2019	40.00	40.00	42.00	40.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	5	J55274	6/6/2019	40.00	42.00	40.00	40.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	6	J55276	6/6/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	38.40	0.89	7	J55277	6/6/2019	38.00	40.00	38.00	38.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	8	J55278	6/6/2019	40.00	40.00	42.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	9	J55279	6/6/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	10	J55280	6/6/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	11	J55281	6/6/2019	40.00	42.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	12	J55282	6/6/2019	40.00	40.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	13	J55283	6/6/2019	40.00	40.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	14	J55284	6/6/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	15	J55285	6/6/2019	40.00	42.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	16	J55286	6/6/2019	40.00	42.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	17	J55287	6/7/2019	40.00	42.00	42.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	18	J55288	6/7/2019	40.00	42.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	19	J55289	6/7/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	20	J55352	6/14/2019	40.00	42.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	21	J55353	6/14/2019	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.60	0.89	22	J55354	6/14/2019	38.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	23	J55355	6/14/2019	38.00	40.00	40.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	24	J55356	6/14/2019	38.00	40.00	40.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	40.00	39.20	1.10	25	J55357	6/14/2019	38.00	40.00	40.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	26	J55358	6/14/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	27	J55359	6/14/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	28	J55360	6/14/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	29	J55361	6/15/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	30	J55362	6/15/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	31	J55363	6/15/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	32	J55364	6/15/2019	40.00	42.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	33	J55365	6/15/2019	40.00	42.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	34	J55366	6/15/2019	40.00	42.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	35	J55367	6/15/2019	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	36	J55368	6/15/2019	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	37	J55369	6/15/2019	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	38	J55370	6/16/2019	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	39	J55371	6/16/2019	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	40	J55372	6/16/2019	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	41	J55373	6/16/2019	40.00	42.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	42	J55374	6/16/2019	40.00	42.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	43	J55375	6/16/2019	40.00	42.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.40	0.89	44	J55376	6/16/2019	40.00	40.00	40.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	45	J55377	6/16/2019	40.00	42.00	42.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	46	J55407	6/18/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	47	J55408	6/18/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	48	J55409	6/19/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	49	J55410	6/19/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	36.00	38.00	37.60	0.89	50	J55411	6/19/2019	38.00	38.00	38.00	38.00	36.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	51	J55412	6/19/2019	40.00	42.00	40.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	52	J55413	6/19/2019	40.00	42.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	53	J55414	6/19/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	54	J55415	6/19/2019	40.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	55	J55416	6/19/2019	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	56	J55417	6/19/2019	42.00	42.00	42.00	42.00	42.00
